movieId,title,genres,year
1324,Blood & Wine,Drama,1997
1325,Albino Alligator,Crime|Thriller,1996
1326,The Mirror Has Two Faces,Comedy|Romance,1996
1327,Breaking the Waves,Drama,1996
1328,Nightwatch,Horror|Thriller,1997
1329,Star Trek: First Contact,Action|Adventure|Sci-Fi,1996
1330,Shine,Drama|Romance,1996
1331,Sling Blade,Drama|Thriller,1996
1332,Jingle All the Way,Adventure|Children's|Comedy,1996
1333,Identification of a Woman,Drama,1982
1334,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,1996
1335,The Garden of the Finzi-Continis,Drama,1970
1336,The Preacher's Wife,Drama,1996
1337,Zero Kelvin,Action,1995
1338,Ridicule,Drama,1996
1339,The Crucible,Drama,1996
1340,101 Dalmatians,Children's|Comedy,1996
1341,The Forbidden Christ,Drama,1950
1342,I Can't Sleep,Drama|Thriller,1994
1343,Die Hard 2,Action|Thriller,1990
1344,Star Trek: The Motion Picture,Action|Adventure|Sci-Fi,1979
1345,Star Trek VI: The Undiscovered Country,Action|Adventure|Sci-Fi,1991
1346,Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi,1989
1347,Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi,1982
1348,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,1984
1349,Star Trek IV: The Voyage Home,Action|Adventure|Sci-Fi,1986
1350,Batman Returns,Action|Adventure|Comedy|Crime,1992
1351,Young Guns,Action|Comedy|Western,1988
1352,Young Guns II,Action|Comedy|Western,1990
1353,Grease,Comedy|Musical|Romance,1978
1354,Grease 2,Comedy|Musical|Romance,1982
1355,Marked for Death,Action|Drama,1990
1356,Adrenalin: Fear the Rush,Action|Sci-Fi,1996
1357,The Substance of Fire,Drama,1996
1358,Under Siege,Action,1992
1359,Terror in a Texas Town,Western,1958
1360,Jaws,Action|Horror,1975
1361,Jaws 2,Action|Horror,1978
1362,Jaws 3-D,Action|Horror,1983
1363,My Fellow Americans,Comedy,1996
1364,Mars Attacks!,Action|Comedy|Sci-Fi|War,1996
1365,Citizen Ruth,Comedy|Drama,1996
1366,Jerry Maguire,Drama|Romance,1996
1367,Raising Arizona,Comedy,1987
1368,Tin Men,Comedy|Drama,1987
1369,Sneakers,Crime|Drama|Sci-Fi,1992
1370,Bastard Out of Carolina,Drama,1996
1371,In Love and War,Romance|War,1996
1372,Marvin's Room,Drama,1996
1373,Somebody is Waiting,Drama,1996
1374,Ghosts of Mississippi,Drama,1996
1375,Night Falls on Manhattan,Crime|Drama,1997
1376,Beavis and Butt-head Do America,Animation|Comedy,1996
1377,La Cérémonie,Drama,1995
1378,Scream,Horror|Thriller,1996
1379,The Last of the Mohicans,Action|Romance|War,1992
1380,Michael,Comedy|Romance,1996
1381,The Evening Star,Comedy|Drama,1996
1382,Hamlet,Drama,1996
1383,Some Mother's Son,Drama,1996
1384,The Whole Wide World,Drama,1996
1385,Mother,Comedy,1996
1386,Thieves,Crime|Drama|Romance,1996
1387,Evita,Drama|Musical,1996
1388,The Portrait of a Lady,Drama,1996
1389,Walkabout,Drama,1971
1390,Message to Love: The Isle of Wight Festival,Documentary,1996
1391,Grateful Dead,Documentary,1995
1392,Murder at 1600,Mystery|Thriller,1600
1393,Hearts and Minds,Drama,1996
1394,Inside,Action,1996
1395,Fierce Creatures,Comedy,1997
1396,Zeus and Roxanne,Children's,1997
1397,Turbulence,Thriller,1997
1398,Angel Baby,Drama,1995
1399,Police Story 4: First Strike,Action,1996
1400,Underworld,Thriller,1997
1401,Beverly Hills Ninja,Action|Comedy,1997
1402,Metro,Action,1997
1403,The Machine,Comedy|Horror,1994
1404,The Stranger,Action,1994
1405,Falling in Love Again,Comedy,1980
1406,The Cement Garden,Drama,1993
1407,Dante's Peak,Action|Thriller,1997
1408,Meet Wally Sparks,Comedy,1997
1409,Amos & Andrew,Comedy,1993
1410,Benny & Joon,Comedy|Romance,1993
1411,Prefontaine,Drama,1997
1412,A Tickle in the Heart,Documentary,1996
1413,Guantanamera,Comedy,1994
1414,McHale's Navy,Comedy|War,1997
1415,Kolya,Comedy,1996
1416,Gridlock'd,Crime,1997
1417,Fire on the Mountain,Documentary,1996
1418,Waiting for Guffman,Comedy,1996
1419,Prisoner of the Mountains,War,1996
1420,The Beautician and the Beast,Comedy|Romance,1997
1421,SubUrbia,Comedy,1997
1422,Hotel de Love,Comedy|Romance,1996
1423,The Pest,Comedy,1997
1424,Fools Rush In,Comedy|Romance,1997
1425,Touch,Romance,1997
1426,Absolute Power,Mystery|Thriller,1997
1427,That Darn Cat!,Children's|Comedy|Mystery,1997
1428,Vegas Vacation,Comedy,1997
1429,Unforgotten: Twenty-Five Years After Willowbrook,Documentary,1996
1430,That Old Feeling,Comedy|Romance,1997
1431,Lost Highway,Mystery,1997
1432,Rosewood,Drama,1997
1433,Donnie Brasco,Crime|Drama,1997
1434,Hi Cousin!,Comedy|Drama,1996
1435,Booty Call,Comedy|Romance,1997
1436,Rhyme & Reason,Documentary,1997
1437,Boys Life 2,Drama,1997
1438,City of Industry,Crime|Thriller,1997
1439,Best Men,Action|Comedy|Crime|Drama,1997
1440,Jungle 2 Jungle,Children's|Comedy,1997
1441,Kama Sutra: A Tale of Love,Romance,1996
1442,Private Parts,Comedy|Drama,1997
1443,Love Jones,Romance,1997
1444,The Saint,Action|Romance|Thriller,1997
1445,Smilla's Sense of Snow,Action|Drama|Thriller,1997
1446,The Van,Comedy|Drama,1996
1447,Crash,Drama|Thriller,1996
1448,The Daytrippers,Mystery,1996
1449,Liar Liar,Comedy,1997
1450,The Quiet Room,Drama,1996
1451,Selena,Drama|Musical,1997
1452,The Devil's Own,Action|Drama|Thriller|War,1997
1453,Cats Don't Dance,Animation|Children's|Musical,1997
1454,B*A*P*S,Comedy,1997
1455,Love and Other Catastrophes,Romance,1996
1456,The Sixth Man,Comedy,1997
1457,Turbo: A Power Rangers Movie,Action|Adventure|Children's,1997
1458,Anna Karenina,Drama|Romance,1997
1459,Double Team,Action,1997
1460,Inventing the Abbotts,Drama|Romance,1997
1461,Anaconda,Action|Adventure|Thriller,1997
1462,Grosse Pointe Blank,Comedy|Crime,1997
1463,Keys to Tulsa,Crime,1997
1464,Kissed,Romance,1996
1465,8 Heads in a Duffel Bag,Comedy,1997
1466,Hollow Reed,Drama,1996
1467,Paradise Road,Drama|War,1997
1468,Traveller,Drama,1997
1469,All Over Me,Drama,1997
1470,A Brother's Kiss,Drama,1997
1471,A Chef in Love,Comedy,1996
1472,Romy and Michele's High School Reunion,Comedy,1997
1473,Temptress Moon,Romance,1996
1474,Volcano,Drama|Thriller,1997
1475,Children of the Revolution,Comedy,1996
1476,Austin Powers: International Man of Mystery,Comedy,1997
1477,Breakdown,Action|Thriller,1997
1478,Broken English,Drama,1996
1479,Commandments,Romance,1997
1480,Ripe,Drama,1996
1481,"Truth or Consequences, N.M.",Action|Crime|Romance,1997
1482,The Turning,Drama,1992
1483,Warriors of Virtue,Action|Adventure|Children's|Fantasy,1997
1484,Fathers' Day,Comedy,1997
1485,The Fifth Element,Action|Sci-Fi,1997
1486,Intimate Relations,Comedy,1996
1487,Nowhere,Drama,1997
1488,Losing Chase,Drama,1996
1489,Sprung,Comedy,1997
1490,The Promise,Drama,1996
1491,Le Bonheur,Drama,1965
1492,Love! Valour! Compassion!,Drama|Romance,1997
1493,Shall We Dance?,Comedy,1996
1494,The Second Jungle Book: Mowgli & Baloo,Adventure|Children's,1997
1495,Twin Town,Comedy|Crime,1997
1496,Addicted to Love,Comedy|Romance,1997
1497,Brassed Off,Comedy|Drama|Romance,1996
1498,The Designated Mourner,Drama,1997
1499,The Lost World: Jurassic Park,Action|Adventure|Sci-Fi|Thriller,1997
1500,Ponette,Drama,1996
1501,Schizopolis,Comedy,1996
1502,Shiloh,Children's|Drama,1997
1503,The War at Home,Drama,1996
1504,Rough Magic,Drama|Romance,1995
1505,Trial and Error,Comedy|Romance,1997
1506,Buddy,Adventure|Children's|Drama,1997
1507,Con Air,Action|Adventure|Thriller,1997
1508,Late Bloomers,Comedy,1996
1509,The Pillow Book,Drama|Romance,1995
1510,To Have and Have Not,Drama,1995
1511,Speed 2: Cruise Control,Action|Romance|Thriller,1997
1512,Squeeze,Drama,1996
1513,Sudden Manhattan,Comedy,1996
1514,The Next Step,Drama,1995
1515,Wedding Bell Blues,Comedy,1996
1516,Batman & Robin,Action|Adventure|Crime,1997
1517,Dream With the Fishes,Drama,1997
1518,Roseanna's Grave,Comedy|Romance,1997
1519,Head Above Water,Comedy|Thriller,1996
1520,Hercules,Adventure|Animation|Children's|Comedy|Musical,1997
1521,The Last Time I Committed Suicide,Drama,1997
1522,MURDER and murder,Crime|Drama|Mystery,1996
1523,My Best Friend's Wedding,Comedy|Romance,1997
1524,Tetsuo II: Body Hammer,Sci-Fi,1992
1525,When the Cat's Away,Comedy|Romance,1996
1526,Contempt,Drama,1963
1527,Face/Off,Action|Sci-Fi|Thriller,1997
1528,Fall,Romance,1997
1529,Gabbeh,Drama,1996
1530,Mondo,Drama,1996
1531,The Innocent Sleep,Crime,1995
1532,For Ever Mozart,Drama,1996
1533,Men in Black,Action|Adventure|Comedy|Sci-Fi,1997
1534,Out to Sea,Comedy,1997
1535,Wild America,Adventure|Children's,1997
1536,A Simple Wish,Children's|Fantasy,1997
1537,Contact,Drama|Sci-Fi,1997
1538,Love Serenade,Comedy,1996
1539,G.I. Jane,Action|Drama|War,1997
1540,Conan the Barbarian,Action|Adventure,1982
1541,George of the Jungle,Children's|Comedy,1997
1542,Cop Land,Crime|Drama|Mystery,1997
1543,Event Horizon,Action|Mystery|Sci-Fi|Thriller,1997
1544,Spawn,Action|Adventure|Sci-Fi|Thriller,1997
1545,Air Bud,Children's|Comedy,1997
1546,Picture Perfect,Comedy|Romance,1997
1547,In the Company of Men,Drama,1997
1548,Free Willy 3: The Rescue,Adventure|Children's|Drama,1997
1549,Career Girls,Drama,1997
1550,Conspiracy Theory,Action|Mystery|Romance|Thriller,1997
1551,Desperate Measures,Crime|Drama|Thriller,1998
1552,Steel,Action,1997
1553,She's So Lovely,Drama|Romance,1997
1554,Hoodlum,Crime|Drama|Film-Noir,1997
1555,Leave It to Beaver,Comedy,1997
1556,Mimic,Sci-Fi|Thriller,1997
1557,Money Talks,Action|Comedy,1997
1558,Excess Baggage,Adventure|Romance,1997
1559,Kull the Conqueror,Action|Adventure,1997
1560,Air Force One,Action|Thriller,1997
1561,One Eight Seven,Drama,1997
1562,The Hunt for Red October,Action|Thriller,1990
1563,My Own Private Idaho,Drama,1991
1564,"Kiss Me, Guido",Comedy,1997
1565,Star Maps,Drama,1997
1566,In & Out,Comedy,1997
1567,The Edge,Adventure|Thriller,1997
1568,The Peacemaker,Action|Thriller|War,1997
1569,L.A. Confidential,Crime|Film-Noir|Mystery|Thriller,1997
1570,Seven Years in Tibet,Drama|War,1997
1571,Kiss the Girls,Crime|Drama|Thriller,1997
1572,Soul Food,Drama,1997
1573,Kicked in the Head,Comedy|Drama,1997
1574,Wishmaster,Horror,1997
1575,A Thousand Acres,Drama,1997
1576,The Game,Mystery|Thriller,1997
1577,Fire Down Below,Action|Drama|Thriller,1997
1578,U Turn,Action|Crime|Mystery,1997
1579,The Locusts,Drama,1997
1580,The MatchMaker,Comedy|Romance,1997
1581,The Lay of the Land,Comedy|Drama,1997
1582,The Assignment,Thriller,1997
1583,A Smile Like Yours,Comedy|Romance,1997
1584,Ulee's Gold,Drama,1997
1585,The Ice Storm,Drama,1997
1586,Upgrade,Action|Sci-Fi|Thriller,2018
1587,Chasing Amy,Drama|Romance,1997
1588,How to Be a Player,Comedy,1997
1589,The Full Monty,Comedy,1997
1590,Indian Summer,Comedy|Drama,1996
1591,Mrs. Brown,Drama|Romance,1997
1592,I Know What You Did Last Summer,Horror|Mystery|Thriller,1997
1593,The Devil's Advocate,Crime|Horror|Mystery|Thriller,1997
1594,Rocket Man,Comedy,1997
1595,Playing God,Crime|Thriller,1997
1596,The House of Yes,Comedy|Drama|Thriller,1997
1597,"Fast, Cheap & Out of Control",Documentary,1997
1598,Washington Square,Drama,1997
1599,Telling Lies in America,Drama,1997
1600,Year of the Horse,Documentary,1997
1601,Gattaca,Drama|Sci-Fi|Thriller,1997
1602,FairyTale: A True Story,Children's|Drama|Fantasy,1997
1603,Phantoms,Horror,1998
1604,Amy Foster,Romance,1997
1605,Wonderland,Documentary,1997
1606,A Life Less Ordinary,Romance|Thriller,1997
1607,Hurricane Streets,Drama,1998
1608,Eve's Bayou,Drama,1997
1609,Switchback,Thriller,1997
1610,Gang Related,Crime,1997
1611,Stripes,Comedy,1981
1612,Nenette and Boni,Drama,1996
1613,Bean,Comedy,1997
1614,Hugo Pool,Romance,1997
1615,Mad City,Action|Drama,1997
1616,One Night Stand,Drama,1997
1617,The Tango Lesson,Romance,1997
1618,Welcome To Sarajevo,Drama|War,1997
1619,Deceiver,Crime,1997
1620,The Rainmaker,Drama,1997
1621,Boogie Nights,Drama,1997
1622,Witness,Drama|Romance|Thriller,1985
1623,Incognito,Crime|Thriller,1997
1624,Starship Troopers,Action|Adventure|Sci-Fi|War,1997
1625,Critical Care,Comedy,1997
1626,The Joy Luck Club,Drama,1993
1627,Chairman of the Board,Comedy,1998
1628,Sliding Doors,Drama|Romance,1998
1629,Mortal Kombat: Annihilation,Action|Adventure,1997
1630,The Truman Show,Drama,1998
1631,The Wings of the Dove,Drama|Romance|Thriller,1997
1632,Mrs Dalloway,Romance,1997
1633,"I Love You, I Love You Not",Romance,1996
1634,Red Corner,Crime|Thriller,1997
1635,The Jackal,Action|Thriller,1997
1636,Anastasia,Animation|Children's|Musical,1997
1637,The Man Who Knew Too Little,Comedy|Mystery,1997
1638,Alien: Resurrection,Action|Horror|Sci-Fi,1997
1639,Alien Escape,Horror|Sci-Fi,1995
1640,Amistad,Drama,1997
1641,The Apostle,Drama,1997
1642,Artemisia,Drama,1997
1643,Bent,Drama|War,1997
1644,The Big Bang Theory,Crime,1994
1645,Les Boys,Comedy,1997
1646,The Butcher Boy,Drama,1998
1647,Deconstructing Harry,Comedy|Drama,1997
1648,Flubber,Children's|Comedy|Fantasy,1997
1649,For Richer or Poorer,Comedy,1997
1650,Good Will Hunting,Drama,1997
1651,Guy,Drama,1996
1652,Tar,Drama,1997
1653,Home Alone 3,Children's|Comedy,1997
1654,Ill Gotten Gains,Drama,1997
1655,Legal Deceit,Thriller,1997
1656,Man of Her Dreams,Drama,1996
1657,Midnight in the Garden of Good and Evil,Comedy|Crime|Drama|Mystery,1997
1658,Mousehunt,Children's|Comedy,1997
1659,Never Met Picasso,Romance,1996
1660,Office Killer,Thriller,1997
1661,"Other Voices, Other Rooms",Drama,1997
1662,Scream 2,Horror|Thriller,1997
1663,Stranger in the House,Thriller,1997
1664,The Sweet Hereafter,Drama,1997
1665,Time Tracers,Action|Adventure|Sci-Fi,1995
1666,Titanic,Drama|Romance,1997
1667,Tomorrow Never Dies,Action|Romance|Thriller,1997
1668,Twisted,Comedy|Drama,1996
1669,Full Speed,Drama,1996
1670,The Education of Little Tree,Drama,1997
1671,The Postman,Drama,1997
1672,The Horse Whisperer,Drama,1998
1673,The Winter Guest,Drama,1997
1674,Jackie Brown,Crime|Drama,1997
1675,Kundun,Drama,1997
1676,Mr. Magoo,Comedy,1997
1677,The Big Lebowski,Comedy|Crime|Mystery|Thriller,1998
1678,Afterglow,Drama|Romance,1997
1679,Ma Vie en Rose,Comedy|Drama,1997
1680,Great Expectations,Drama|Romance,1998
1681,BlacKkKlansman,Biography|Crime|Drama,2018
1682,3 Ninjas: High Noon at Mega Mountain,Action|Children's,1998
1683,Men of Means,Action|Drama,1998
1684,Midaq Alley,Drama,1995
1685,Caught Up,Crime,1998
1686,Arguing the World,Documentary,1996
1687,Firestorm,Action|Adventure|Thriller,1998
1688,Senseless,Comedy,1998
1689,Wag the Dog,Comedy|Drama,1997
1690,Dark City,Film-Noir|Sci-Fi|Thriller,1998
1691,The Leading Man,Romance,1996
1692,Star Kid,Adventure|Children's|Fantasy|Sci-Fi,1997
1693,Hard Rain,Action|Thriller,1998
1694,Half Baked,Comedy,1998
1695,Fallen,Action|Mystery|Thriller,1998
1696,Shooting Fish,Romance,1997
1697,The Prophecy II,Horror,1998
1698,Fallen Angels,Drama,1995
1699,Dangerous Beauty,Drama,1998
1700,Four Days in September,Drama,1997
1701,Spice World,Comedy|Musical,1997
1702,Deep Rising,Action|Horror|Sci-Fi,1998
1703,Blockers,Comedy,2018
1704,A Letter From Death Row,Crime|Drama,1998
1705,Music From Another Room,Drama|Romance,1998
1706,Mother and Son,Drama,1997
1707,The Replacement Killers,Action|Thriller,1998
1708,B. Monkey,Romance|Thriller,1998
1709,Night Flier,Horror,1997
1710,Blues Brothers 2000,Action|Comedy|Musical,2000
1711,Tokyo Fist,Action|Drama,1995
1712,Mass Transit,Comedy|Drama,1998
1713,Ride,Drama,1998
1714,The Wedding Singer,Comedy|Romance,1998
1715,Sphere,Adventure|Sci-Fi|Thriller,1998
1716,Ayn Rand: A Sense of Life,Documentary,1997
1717,The Break,Drama|Romance|Thriller,1997
1718,Little City,Comedy|Romance,1998
1719,Palmetto,Film-Noir|Mystery|Thriller,1998
1720,As Good As It Gets,Comedy|Drama,1997
1721,King of New York,Action|Crime,1990
1722,A Paralyzing Fear: The Story of Polio in America,Documentary,1998
1723,Men With Guns,Action|Drama,1997
1724,The Sadness of Sex,Drama,1995
1725,Twilight,Crime|Drama,1998
1726,U.S. Marshals,Action|Thriller,1998
1727,Welcome to Woop-Woop,Comedy,1997
1728,Love and Death on Long Island,Comedy|Drama,1997
1729,Peppermint,Action|Drama|Thriller,2018
1730,In God's Hands,Action|Drama,1998
1731,Everest,Documentary,1998
1732,Hush,Thriller,1998
1733,Suicide Kings,Crime|Drama,1997
1734,The Man in the Iron Mask,Action|Drama|Romance,1998
1735,The Newton Boys,Crime|Drama,1998
1736,Wild Things,Crime|Drama|Mystery|Thriller,1998
1737,Paulie,Adventure|Children's|Comedy,1998
1738,A Cool Dry Place,Drama,1998
1739,Fireworks,Comedy|Crime|Drama,1997
1740,Primary Colors,Drama,1998
1741,"Niagara, Niagara",Drama,1997
1742,Wide Awake,Children's|Comedy|Drama,1998
1743,A Price Above Rubies,Drama,1998
1744,Eden,Drama,1997
1745,Two Girls and a Guy,Comedy|Drama,1997
1746,No Looking Back,Comedy|Drama|Romance,1998
1747,Storefront Hitchcock,Drama,1997
1748,The Proposition,Drama,1998
1749,The Object of My Affection,Comedy|Romance,1998
1750,Meet the Deedles,Children's|Comedy,1998
1751,Homegrown,Comedy|Thriller,1998
1752,The Players Club,Action|Drama,1998
1753,Barney's Great Adventure,Adventure|Children's,1998
1754,The Big One,Comedy|Documentary,1997
1755,Chinese Box,Drama|Romance,1997
1756,SuperFly,Action|Crime|Thriller,2018
1757,Lost in Space,Action|Sci-Fi|Thriller,1998
1758,Heaven's Burning,Action|Drama,1997
1759,Mercury Rising,Action|Drama|Thriller,1998
1760,The Spanish Prisoner,Drama|Thriller,1997
1761,City of Angels,Romance,1998
1762,The Last Days of Disco,Drama,1998
1763,The Odd Couple II,Comedy,1998
1764,My Giant,Comedy,1998
1765,He Got Game,Drama,1998
1766,The Gingerbread Man,Drama|Thriller,1998
1767,Illtown,Crime|Drama,1996
1768,Slappy and the Stinkers,Children's|Comedy,1998
1769,Live Flesh,Drama,1997
1770,Zero Effect,Comedy|Thriller,1998
1771,Nil By Mouth,Drama,1997
1772,Ratchet,Drama|Thriller,1996
1773,The Borrowers,Adventure|Children's|Comedy|Fantasy,1997
1774,Prince Valiant,Adventure,1997
1775,"I Love You, Don't Touch Me!",Drama|Romance,1998
1776,Leather Jacket Love Story,Drama|Romance,1997
1777,Love Walked In,Drama|Thriller,1998
1778,An Alan Smithee Film: Burn Hollywood Burn,Comedy,1997
1779,Kissing a Fool,Comedy|Romance,1998
1780,Krippendorf's Tribe,Comedy,1998
1781,Kurt & Courtney,Documentary|Musical,1998
1782,The Real Blonde,Comedy,1997
1783,Mr. Nice Guy,Action|Comedy,1997
1784,Taste of Cherry,Drama,1997
1785,Character,Drama,1997
1786,Junk Mail,Comedy|Thriller,1997
1787,Species II,Horror|Sci-Fi,1998
1788,Major League: Back to the Minors,Comedy,1998
1789,Sour Grapes,Comedy,1998
1790,Wild Man Blues,Documentary,1998
1791,The Big Hit,Action|Comedy,1998
1792,Tarzan and the Lost City,Action|Adventure,1998
1793,The Truce,Drama|War,1996
1794,Black Dog,Action|Thriller,1998
1795,"Dancer, Texas Pop. 81",Comedy|Drama,1998
1796,A Friend of the Deceased,Comedy|Drama,1997
1797,Go Now,Drama,1995
1798,Les Misérables,Drama,1998
1799,Still Breathing,Comedy|Romance,1997
1800,Clockwatchers,Comedy,1997
1801,Deep Impact,Action|Drama|Sci-Fi|Thriller,1998
1802,Little Men,Drama,1998
1803,Woo,Comedy|Romance,1998
1804,The Hanging Garden,Drama,1997
1805,Lawn Dogs,Drama,1997
1806,Quest for Camelot,Adventure|Animation|Children's|Fantasy,1998
1807,Godzilla,Action|Sci-Fi,1998
1808,Bulworth,Comedy,1998
1809,Fear and Loathing in Las Vegas,Comedy|Drama,1998
1810,The Opposite of Sex,Comedy|Drama,1998
1811,I Got the Hook Up,Comedy,1998
1812,Almost Heroes,Adventure|Comedy,1998
1813,Hope Floats,Comedy|Drama|Romance,1998
1814,Insomnia,Thriller,1997
1815,Little Boy Blue,Drama,1997
1816,The Ugly,Horror|Thriller,1997
1817,A Perfect Murder,Mystery|Thriller,1998
1818,Beyond Silence,Drama,1996
1819,Six Days Seven Nights,Adventure|Comedy|Romance,1998
1820,Can't Hardly Wait,Comedy|Drama|Romance,1998
1821,Cousin Bette,Comedy,1998
1822,High Art,Drama|Romance,1998
1823,The Land Girls,Drama|War,1998
1824,Passion in the Desert,Adventure|Drama,1998
1825,The Children of Heaven,Drama,1997
1826,Dear Jesse,Documentary,1997
1827,Dream for an Insomniac,Drama|Romance,1996
1828,Hav Plenty,Comedy,1997
1829,Henry Fool,Comedy|Drama,1997
1830,Extinction,Action|Drama|Sci-Fi,2018
1831,Mr. Jealousy,Comedy|Romance,1997
1832,Mulan,Animation|Children's,1998
1833,Resurrection Man,Drama|Thriller,1998
1834,The X-Files: Fight the Future,Mystery|Sci-Fi|Thriller,1998
1835,I Went Down,Action|Comedy|Crime,1997
1836,Doctor Dolittle,Comedy,1998
1837,Out of Sight,Action|Crime|Romance,1998
1838,Picnic at Hanging Rock,Drama|Mystery,1975
1839,Smoke Signals,Comedy|Drama,1998
1840,Voyage to the Beginning of the World,Drama,1997
1841,Buffalo 66,Action|Comedy|Drama,1998
1842,Armageddon,Action|Adventure|Sci-Fi|Thriller,1998
1843,Lethal Weapon 4,Action|Comedy|Crime|Drama,1998
1844,Madeline,Children's|Comedy,1998
1845,Small Soldiers,Animation|Children's|Fantasy|War,1998
1846,Pi,Sci-Fi|Thriller,1998
1847,Whatever,Drama,1998
1848,There's Something About Mary,Comedy,1998
1849,Plan 9 from Outer Space,Horror|Sci-Fi,1958
1850,Wings,Drama|Romance|War,1927
1851,The Broadway Melody,Musical,1929
1852,All Quiet on the Western Front,War,1930
1853,Cimarron,Western,1931
1854,Grand Hotel,Drama,1932
1855,Cavalcade,Drama,1933
1856,Mutiny on the Bounty,Adventure,1935
1857,The Great Ziegfeld,Musical,1936
1858,The Life of Emile Zola,Drama,1937
1859,You Can't Take It With You,Comedy,1938
1860,How Green Was My Valley,Drama,1941
1861,Mrs. Miniver,Drama|War,1942
1862,Going My Way,Comedy,1944
1863,The Lost Weekend,Drama,1945
1864,The Best Years of Our Lives,Drama|War,1946
1865,Gentleman's Agreement,Drama,1947
1866,Hamlet,Drama,1948
1867,All the King's Men,Drama,1949
1868,The Greatest Show on Earth,Drama,1952
1869,From Here to Eternity,Drama|Romance|War,1953
1870,On the Waterfront,Crime|Drama,1954
1871,Marty,Drama|Romance,1955
1872,West Side Story,Musical|Romance,1961
1873,Tom Jones,Comedy,1963
1874,A Man for All Seasons,Drama,1966
1875,In the Heat of the Night,Drama|Mystery,1967
1876,Oliver!,Musical,1968
1877,Midnight Cowboy,Drama,1969
1878,The French Connection,Action|Crime|Drama|Thriller,1971
1879,Rocky,Action|Drama,1976
1880,Kramer vs. Kramer,Drama,1979
1881,Ordinary People,Drama,1980
1882,Chariots of Fire,Drama,1981
1883,Terms of Endearment,Comedy|Drama,1983
1884,Out of Africa,Drama|Romance,1985
1885,The Last Emperor,Drama|War,1987
1886,Rain Man,Drama,1988
1887,Driving Miss Daisy,Drama,1989
1888,Take the Money and Run,Comedy,1969
1889,Klute,Drama|Mystery,1971
1890,Repo Man,Comedy|Sci-Fi,1984
1891,Metropolitan,Comedy,1990
1892,Labyrinth,Adventure|Children's|Fantasy,1986
1893,The Breakfast Club,Comedy|Drama,1985
1894,A Nightmare on Elm Street 2: Freddy's Revenge,Horror,1985
1895,A Nightmare on Elm Street 3: Dream Warriors,Horror,1987
1896,A Nightmare on Elm Street 4: The Dream Master,Horror,1988
1897,A Nightmare on Elm Street 5: The Dream Child,Horror,1989
1898,Freddy's Dead: The Final Nightmare,Horror,1991
1899,Friday the 13th,Horror,1980
1900,Friday the 13th Part 2,Horror,1981
1901,Close,Action|Thriller,2019
1902,Friday the 13th: The Final Chapter,Horror,1984
1903,Friday the 13th Part V: A New Beginning,Horror,1985
1904,Friday the 13th Part VI: Jason Lives,Horror,1986
1905,Friday the 13th Part VII: The New Blood,Horror,1988
1906,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1989
1907,Halloween,Horror,1978
1908,Halloween II,Horror,1981
1909,Halloween III: Season of the Witch,Horror,1983
1910,Halloween 4: The Return of Michael Myers,Horror,1988
1911,Halloween 5: The Revenge of Michael Myers,Horror,1989
1912,Prom Night,Horror,1980
1913,Prom Night II,Horror,1987
1914,Prom Night III: The Last Kiss,Horror,1989
1915,Prom Night IV: Deliver Us From Evil,Horror,1992
1916,Child's Play,Horror,1988
1917,Child's Play 2,Horror,1990
1918,Child's Play 3,Horror,1992
1919,Poltergeist,Horror|Thriller,1982
1920,Poltergeist II: The Other Side,Horror|Thriller,1986
1921,Poltergeist III,Horror|Thriller,1988
1922,The Exorcist,Horror,1973
1923,Exorcist II: The Heretic,Horror,1977
1924,The Exorcist III,Horror,1990
1925,Lethal Weapon,Action|Comedy|Crime|Drama,1987
1926,Lethal Weapon 2,Action|Comedy|Crime|Drama,1989
1927,Lethal Weapon 3,Action|Comedy|Crime|Drama,1992
1928,Gremlins,Comedy|Horror,1984
1929,Gremlins 2: The New Batch,Comedy|Horror,1990
1930,The Goonies,Adventure|Children's|Fantasy,1985
1931,The Mask of Zorro,Action|Adventure|Romance,1998
1932,Polish Wedding,Comedy,1998
1933,Soylent Green,Sci-Fi|Thriller,1973
1934,Metropolis,Sci-Fi,1926
1935,Back to the Future Part II,Comedy|Sci-Fi,1989
1936,Back to the Future Part III,Comedy|Sci-Fi|Western,1990
1937,The Poseidon Adventure,Action|Adventure,1972
1938,Freaky Friday,Children's|Comedy,1977
1939,The Absent Minded Professor,Children's|Comedy|Fantasy,1961
1940,The Apple Dumpling Gang Rides Again,Children's|Comedy|Western,1979
1941,Babes in Toyland,Children's|Fantasy|Musical,1961
1942,Bambi,Animation|Children's,1942
1943,Seven Samurai,Action|Drama,1954
1944,Dangerous Liaisons,Drama|Romance,1988
1945,Dune,Fantasy|Sci-Fi,1984
1946,The Last Temptation of Christ,Drama,1988
1947,The Godfather: Part III,Action|Crime|Drama,1990
1948,The Rapture,Drama|Mystery,1991
1949,Lolita,Drama|Romance,1997
1950,Disturbing Behavior,Horror|Thriller,1998
1951,Mafia!,Comedy|Crime,1998
1952,Saving Private Ryan,Action|Drama|War,1998
